movement_id,product_id,movement_type,quantity,movement_date
M010471,P050,OUT,200,2025-07-08
M010472,P100,IN,72,2025-10-11
M010473,P014,OUT,70,2025-04-22
M010474,P049,IN,173,2025-08-16
M010475,P039,IN,40,2025-11-13
M010476,P082,OUT,192,2026-02-05
M010477,P091,OUT,14,2026-01-14
M010478,P099,IN,157,2025-03-31
M010479,P044,IN,145,2025-11-08
M010480,P057,IN,10,2025-05-20
M010481,P020,IN,4,2026-01-30
M010482,P063,IN,89,2025-12-15
M010483,P034,OUT,33,2026-02-06
M010484,P075,OUT,24,2026-01-01
M010485,P089,IN,90,2025-10-13
M010486,P088,OUT,197,2026-02-26
M010487,P093,IN,190,2026-01-25
M010488,P089,IN,167,2025-05-23
M010489,P008,IN,170,2025-12-29
M010490,P048,OUT,16,2025-10-13
M010491,P042,IN,113,2025-03-29
M010492,P054,IN,130,2025-12-15
M010493,P015,OUT,132,2025-09-14
M010494,P004,IN,138,2025-03-30
M010495,P085,OUT,138,2026-02-15
M010496,P040,IN,81,2026-03-08
M010497,P001,OUT,99,2026-02-04
M010498,P075,OUT,194,2025-12-03
M010499,P081,OUT,57,2025-06-11
M010500,P086,IN,135,2025-12-19
M010501,P003,IN,24,2025-05-09
M010502,P049,IN,176,2026-02-02
M010503,P064,OUT,193,2025-10-29
M010504,P032,OUT,139,2025-08-24
M010505,P003,OUT,7,2026-01-23
M010506,P015,IN,157,2025-05-27
M010507,P091,OUT,122,2025-12-05
M010508,P039,OUT,80,2025-06-09
M010509,P084,OUT,46,2025-11-30
M010510,P002,OUT,89,2026-02-16
M010511,P070,IN,125,2026-02-12
M010512,P042,IN,52,2025-11-02
M010513,P011,IN,96,2025-11-16
M010514,P016,OUT,120,2026-01-29
M010515,P084,OUT,155,2025-05-20
M010516,P002,IN,146,2025-04-13
M010517,P060,OUT,32,2025-04-15
M010518,P047,IN,23,2025-03-20
M010519,P039,IN,162,2025-11-25
M010520,P030,IN,71,2026-03-06
M010521,P003,OUT,13,2026-03-05
M010522,P003,OUT,119,2025-04-13
M010523,P089,OUT,32,2025-09-24
M010524,P093,IN,198,2025-04-07
M010525,P059,IN,18,2025-06-20
M010526,P024,OUT,52,2025-08-15
M010527,P089,IN,199,2026-02-27
M010528,P077,OUT,40,2025-06-26
M010529,P034,IN,18,2025-03-14
M010530,P068,IN,87,2025-03-29
M010531,P087,OUT,145,2025-11-20
M010532,P003,OUT,108,2025-09-08
M010533,P046,IN,49,2025-10-11
M010534,P075,OUT,169,2025-10-06
M010535,P010,OUT,178,2025-09-24
M010536,P031,OUT,115,2025-05-14
M010537,P020,OUT,47,2025-05-19
M010538,P032,OUT,33,2025-04-15
M010539,P074,OUT,98,2025-12-19
M010540,P023,IN,66,2025-12-24
M010541,P074,IN,56,2025-12-31
M010542,P004,OUT,142,2025-08-09
M010543,P003,OUT,64,2025-08-27
M010544,P070,IN,25,2025-09-24
M010545,P076,IN,53,2025-11-24
M010546,P005,IN,86,2025-04-27
M010547,P004,IN,172,2025-08-10
M010548,P081,OUT,55,2025-08-05
M010549,P066,OUT,59,2025-06-07
M010550,P078,OUT,30,2025-10-07
M010551,P033,IN,67,2025-11-25
M010552,P014,IN,88,2025-05-17
M010553,P038,IN,113,2025-09-15
M010554,P041,OUT,20,2025-03-26
M010555,P096,OUT,111,2025-10-29
M010556,P066,OUT,100,2025-04-28
M010557,P058,OUT,10,2025-08-01
M010558,P076,OUT,143,2025-07-16
M010559,P013,OUT,121,2025-12-28
M010560,P069,OUT,39,2025-08-17
M010561,P051,IN,182,2025-04-03
M010562,P022,IN,154,2025-10-27
M010563,P047,IN,150,2025-04-10
M010564,P082,IN,145,2025-10-23
M010565,P034,OUT,90,2026-02-19
M010566,P046,OUT,185,2025-12-06
M010567,P099,OUT,13,2025-08-10
M010568,P005,OUT,59,2026-02-05
M010569,P001,OUT,128,2025-03-31
M010570,P089,IN,180,2025-05-21
M010571,P052,IN,132,2025-07-27
M010572,P016,IN,187,2025-09-26
M010573,P055,OUT,150,2025-11-17
M010574,P059,OUT,171,2026-03-04
M010575,P018,IN,93,2025-12-16
M010576,P032,OUT,126,2026-02-12
M010577,P053,OUT,103,2025-03-09
M010578,P095,IN,112,2025-09-30
M010579,P064,IN,147,2025-04-02
M010580,P059,OUT,190,2025-11-16
M010581,P018,OUT,70,2026-02-18
M010582,P086,OUT,122,2025-09-28
M010583,P087,OUT,149,2025-05-23
M010584,P093,OUT,4,2026-03-09
M010585,P002,IN,196,2025-08-10
M010586,P090,OUT,22,2025-04-12
M010587,P081,OUT,45,2026-01-25
M010588,P007,IN,37,2025-06-27
M010589,P055,OUT,2,2025-12-05
M010590,P017,OUT,167,2026-03-06
M010591,P091,IN,103,2025-11-20
M010592,P096,IN,80,2025-04-06
M010593,P071,IN,88,2025-09-08
M010594,P039,IN,7,2025-10-01
M010595,P098,IN,28,2025-04-25
M010596,P077,IN,147,2026-02-01
M010597,P008,OUT,125,2025-07-08
M010598,P064,IN,196,2025-12-11
M010599,P089,IN,12,2026-01-11
M010600,P054,OUT,35,2025-09-29
M010601,P070,OUT,70,2026-01-30
M010602,P059,OUT,1,2025-08-28
M010603,P072,IN,138,2025-04-01
M010604,P004,IN,20,2025-12-19
M010605,P091,IN,14,2025-04-02
M010606,P022,OUT,130,2025-06-09
M010607,P091,OUT,181,2025-12-24
M010608,P041,OUT,71,2025-04-05
M010609,P051,OUT,29,2025-11-02
M010610,P059,IN,44,2025-07-07
M010611,P019,OUT,118,2025-09-15
M010612,P048,OUT,110,2026-02-18
M010613,P048,IN,68,2025-12-25
M010614,P017,IN,79,2025-08-08
M010615,P034,OUT,62,2026-01-08
M010616,P095,IN,118,2025-06-25
M010617,P002,OUT,84,2025-09-14
M010618,P035,OUT,4,2026-02-19
M010619,P014,IN,1,2025-06-16
M010620,P008,IN,13,2025-11-02
M010621,P004,IN,51,2025-04-28
M010622,P025,IN,200,2025-03-10
M010623,P035,IN,94,2025-08-10
M010624,P010,OUT,162,2025-05-23
M010625,P066,IN,11,2025-08-23
M010626,P090,OUT,116,2026-02-02
M010627,P031,OUT,46,2025-07-06
M010628,P027,OUT,3,2025-04-19
M010629,P011,IN,126,2025-05-28
M010630,P046,IN,186,2025-12-30
M010631,P041,IN,115,2025-06-13
M010632,P070,OUT,2,2025-05-26
M010633,P021,IN,174,2025-06-17
M010634,P070,OUT,128,2025-08-30
M010635,P066,OUT,180,2026-01-07
M010636,P036,IN,106,2025-08-29
M010637,P002,OUT,101,2026-02-03
M010638,P090,IN,162,2026-02-14
M010639,P095,IN,91,2025-08-12
M010640,P067,OUT,109,2025-09-15
M010641,P002,IN,19,2026-03-06
M010642,P003,OUT,169,2025-08-28
M010643,P053,OUT,178,2026-02-26
M010644,P004,OUT,8,2025-04-30
M010645,P095,IN,6,2025-03-29
M010646,P099,OUT,190,2025-10-02
M010647,P071,OUT,116,2026-02-01
M010648,P006,IN,66,2026-02-13
M010649,P034,IN,157,2025-04-23
M010650,P012,IN,178,2025-09-08
M010651,P088,OUT,38,2025-09-27
M010652,P002,OUT,105,2025-04-14
M010653,P087,OUT,109,2025-04-17
M010654,P058,IN,12,2025-10-21
M010655,P088,IN,76,2025-09-26
M010656,P035,IN,170,2025-10-11
M010657,P055,IN,122,2025-07-21
M010658,P088,OUT,169,2026-03-03
M010659,P015,IN,169,2026-02-07
M010660,P087,IN,69,2025-06-14
M010661,P071,OUT,180,2025-11-27
M010662,P029,IN,22,2025-08-12
M010663,P097,OUT,142,2025-09-09
M010664,P035,IN,118,2025-11-05
M010665,P015,OUT,119,2025-04-06
M010666,P081,IN,100,2025-09-27
M010667,P024,OUT,140,2025-11-01
M010668,P089,OUT,148,2025-10-11
M010669,P032,IN,18,2025-10-19
M010670,P002,IN,138,2026-02-08
M010671,P081,IN,136,2025-03-21
M010672,P027,IN,60,2025-09-25
M010673,P022,IN,109,2025-03-25
M010674,P049,IN,177,2025-07-03
M010675,P035,IN,44,2026-02-16
M010676,P020,OUT,135,2025-08-07
M010677,P096,IN,132,2025-06-09
M010678,P024,IN,197,2026-02-19
M010679,P024,IN,121,2025-07-07
M010680,P076,OUT,59,2025-07-05
M010681,P088,OUT,3,2025-06-24
M010682,P017,IN,60,2026-03-05
M010683,P002,OUT,130,2025-03-12
M010684,P006,IN,112,2025-10-28
M010685,P037,IN,100,2025-03-29
M010686,P021,IN,9,2025-06-11
M010687,P087,OUT,68,2025-12-08
M010688,P024,OUT,41,2025-03-24
M010689,P075,IN,122,2025-07-11
M010690,P080,OUT,180,2025-12-16
M010691,P028,OUT,75,2025-04-18
M010692,P035,IN,192,2026-01-04
M010693,P048,OUT,48,2025-11-06
M010694,P012,IN,18,2025-08-26
M010695,P033,OUT,136,2026-01-27
M010696,P033,OUT,182,2025-10-28
M010697,P036,OUT,47,2025-03-29
M010698,P028,OUT,137,2025-10-22
M010699,P035,OUT,163,2025-09-19
M010700,P044,IN,112,2026-03-07
M010701,P044,OUT,176,2025-04-15
M010702,P078,OUT,159,2025-09-21
M010703,P036,OUT,49,2025-07-02
M010704,P009,OUT,48,2025-12-02
M010705,P021,IN,154,2025-11-30
M010706,P076,OUT,60,2025-06-01
M010707,P019,OUT,157,2025-09-27
M010708,P027,OUT,9,2025-09-28
M010709,P085,OUT,69,2025-08-29
M010710,P077,OUT,197,2025-05-09
M010711,P018,OUT,132,2025-05-12
M010712,P047,OUT,194,2025-07-10
M010713,P041,IN,168,2025-05-21
M010714,P009,OUT,86,2025-12-21
M010715,P098,OUT,187,2026-02-28
M010716,P019,IN,161,2025-05-25
M010717,P033,IN,71,2025-03-25
M010718,P065,OUT,23,2025-03-20
M010719,P082,IN,34,2025-12-15
M010720,P081,OUT,38,2025-11-23
M010721,P001,OUT,122,2025-03-15
M010722,P048,OUT,59,2026-01-31
M010723,P028,OUT,143,2025-05-18
M010724,P058,IN,75,2025-08-12
M010725,P041,OUT,89,2025-10-07
M010726,P094,IN,127,2025-12-28
M010727,P077,IN,84,2025-07-05
M010728,P022,OUT,84,2025-08-25
M010729,P092,OUT,97,2025-12-21
M010730,P048,OUT,13,2025-10-06
M010731,P003,IN,41,2026-03-01
M010732,P051,IN,119,2025-07-02
M010733,P094,OUT,24,2026-02-14
M010734,P079,IN,80,2025-05-15
M010735,P009,OUT,154,2025-11-19
M010736,P091,OUT,59,2025-05-30
M010737,P082,OUT,184,2025-03-20
M010738,P096,IN,81,2026-03-09
M010739,P012,IN,133,2025-12-29
M010740,P024,OUT,123,2025-06-28
M010741,P067,IN,151,2026-01-27
M010742,P068,OUT,188,2026-02-22
M010743,P009,IN,72,2026-02-23
M010744,P078,OUT,52,2025-07-18
M010745,P032,IN,139,2025-04-25
M010746,P051,OUT,99,2025-05-09
M010747,P083,IN,132,2025-09-20
M010748,P084,IN,196,2025-04-09
M010749,P048,IN,105,2026-02-08
M010750,P017,IN,24,2025-08-28
M010751,P019,IN,1,2025-04-24
M010752,P065,OUT,107,2025-08-25
M010753,P090,OUT,185,2025-09-13
M010754,P037,IN,40,2025-05-22
M010755,P002,OUT,176,2025-07-24
M010756,P052,IN,100,2025-06-25
M010757,P082,OUT,77,2025-06-18
M010758,P039,IN,146,2025-04-17
M010759,P030,IN,36,2025-08-29
M010760,P050,OUT,27,2025-07-09
M010761,P030,OUT,66,2025-05-16
M010762,P063,IN,51,2025-06-20
M010763,P073,IN,173,2025-05-22
M010764,P003,OUT,80,2026-02-27
M010765,P063,IN,123,2025-09-01
M010766,P042,OUT,174,2025-12-24
M010767,P086,IN,87,2025-09-19
M010768,P095,OUT,134,2025-06-19
M010769,P070,IN,33,2025-08-11
M010770,P088,OUT,158,2026-01-05
M010771,P059,OUT,91,2025-12-07
M010772,P042,OUT,147,2025-03-18
M010773,P074,OUT,29,2025-10-31
M010774,P064,IN,145,2025-09-26
M010775,P089,OUT,158,2025-06-06
M010776,P035,IN,5,2025-07-24
M010777,P041,IN,135,2025-03-31
M010778,P016,IN,131,2025-06-06
M010779,P003,IN,129,2025-05-12
M010780,P044,OUT,143,2026-02-02
M010781,P084,IN,89,2025-05-03
M010782,P068,OUT,166,2025-03-26
M010783,P076,IN,58,2026-02-25
M010784,P026,IN,61,2025-12-25
M010785,P034,IN,144,2025-08-10
M010786,P038,IN,198,2025-04-06
M010787,P098,OUT,65,2025-08-12
M010788,P079,OUT,101,2025-07-29
M010789,P055,IN,182,2026-03-09
M010790,P019,OUT,162,2026-02-05
M010791,P019,IN,169,2025-07-06
M010792,P003,IN,155,2025-12-10
M010793,P099,IN,52,2025-12-17
M010794,P072,OUT,196,2026-02-14
M010795,P096,IN,72,2025-06-09
M010796,P022,IN,143,2025-11-21
M010797,P017,OUT,171,2025-06-05
M010798,P062,OUT,153,2025-11-12
M010799,P038,IN,186,2025-09-06
M010800,P010,OUT,158,2025-03-31
M010801,P015,IN,72,2025-06-14
M010802,P049,OUT,108,2026-02-04
M010803,P083,OUT,144,2025-09-19
M010804,P002,IN,184,2025-12-13
M010805,P061,OUT,20,2025-11-08
M010806,P064,IN,76,2026-01-18
M010807,P077,OUT,57,2026-02-04
M010808,P083,IN,174,2025-05-26
M010809,P038,OUT,173,2026-02-20
M010810,P033,OUT,26,2025-11-21
M010811,P064,IN,179,2026-01-07
M010812,P063,IN,161,2025-06-19
M010813,P044,IN,168,2025-11-29
M010814,P034,IN,63,2025-10-28
M010815,P008,IN,184,2025-04-28
M010816,P076,OUT,194,2025-07-22
M010817,P080,IN,166,2025-03-29
M010818,P097,OUT,190,2025-08-26
M010819,P003,OUT,2,2025-07-07
M010820,P048,IN,73,2026-01-22
M010821,P015,IN,195,2026-01-25
M010822,P019,IN,128,2026-01-03
M010823,P032,IN,5,2025-10-10
M010824,P083,OUT,54,2025-12-08
M010825,P056,OUT,184,2025-05-26
M010826,P094,OUT,43,2025-06-19
M010827,P070,IN,147,2025-10-09
M010828,P004,IN,178,2025-08-02
M010829,P038,OUT,2,2025-09-26
M010830,P085,IN,81,2025-04-01
M010831,P039,OUT,32,2025-09-10
M010832,P099,IN,105,2025-11-29
M010833,P023,IN,118,2025-08-27
M010834,P014,OUT,166,2025-10-03
M010835,P085,IN,19,2025-09-06
M010836,P074,IN,28,2025-09-03
M010837,P095,OUT,63,2025-05-21
M010838,P079,OUT,69,2025-03-13
M010839,P022,OUT,70,2025-03-31
M010840,P042,OUT,104,2026-02-18
M010841,P019,IN,164,2025-07-09
M010842,P054,IN,174,2025-07-17
M010843,P036,OUT,25,2025-07-29
M010844,P077,IN,117,2026-03-01
M010845,P086,IN,29,2025-03-30
M010846,P037,IN,134,2025-09-26
M010847,P009,OUT,161,2025-11-03
M010848,P053,IN,100,2025-05-13
M010849,P067,IN,189,2025-04-26
M010850,P095,OUT,84,2026-03-04
M010851,P063,IN,165,2025-10-01
M010852,P061,IN,142,2025-06-08
M010853,P008,OUT,127,2025-08-11
M010854,P041,OUT,70,2025-12-16
M010855,P020,IN,107,2025-04-15
M010856,P065,OUT,82,2025-06-28
M010857,P029,OUT,198,2025-04-12
M010858,P053,OUT,5,2026-02-03
M010859,P013,OUT,127,2026-03-09
M010860,P022,OUT,158,2025-11-30
M010861,P066,OUT,166,2025-06-29
M010862,P011,OUT,13,2025-07-04
M010863,P004,OUT,159,2025-06-06
M010864,P030,OUT,82,2025-08-05
M010865,P061,OUT,102,2026-01-26
M010866,P051,IN,21,2025-07-10
M010867,P019,OUT,117,2025-07-28
M010868,P005,IN,105,2026-02-28
M010869,P088,IN,21,2025-12-04
M010870,P082,OUT,48,2026-01-24
M010871,P049,OUT,183,2025-05-30
M010872,P087,IN,44,2025-04-17
M010873,P093,OUT,113,2025-08-07
M010874,P070,OUT,3,2025-07-17
M010875,P048,OUT,131,2026-02-10
M010876,P094,IN,94,2025-11-29
M010877,P009,OUT,121,2026-02-02
M010878,P057,OUT,165,2025-04-25
M010879,P061,OUT,34,2025-06-07
M010880,P063,OUT,199,2026-02-17
M010881,P073,OUT,25,2025-06-28
M010882,P081,IN,158,2025-07-01
M010883,P008,OUT,47,2025-09-07
M010884,P018,IN,62,2025-03-29
M010885,P099,OUT,11,2025-05-07
M010886,P072,OUT,173,2026-01-18
M010887,P068,IN,129,2025-10-09
M010888,P032,OUT,73,2025-11-22
M010889,P007,IN,88,2026-01-01
M010890,P017,OUT,73,2025-10-13
M010891,P049,OUT,135,2025-08-26
M010892,P014,IN,155,2025-04-01
M010893,P004,IN,54,2025-09-01
M010894,P092,IN,68,2026-02-12
M010895,P017,IN,95,2025-04-20
M010896,P067,IN,122,2025-10-20
M010897,P028,OUT,155,2025-10-23
M010898,P086,IN,78,2025-04-11
M010899,P036,IN,8,2026-01-01
M010900,P011,IN,160,2025-11-30
M010901,P004,IN,164,2025-06-20
M010902,P062,IN,197,2025-04-27
M010903,P073,OUT,63,2025-04-13
M010904,P070,IN,142,2025-03-24
M010905,P040,IN,26,2025-09-25
M010906,P038,OUT,42,2025-09-28
M010907,P043,IN,136,2026-01-30
M010908,P080,OUT,54,2025-07-24
M010909,P023,IN,156,2025-06-17
M010910,P015,IN,18,2025-05-22
M010911,P089,OUT,32,2025-10-13
M010912,P014,OUT,170,2025-11-29
M010913,P064,OUT,107,2025-05-03
M010914,P037,OUT,19,2025-12-10
M010915,P037,OUT,38,2025-09-04
M010916,P056,OUT,150,2026-01-17
M010917,P056,OUT,33,2025-12-25
M010918,P003,OUT,140,2025-08-17
M010919,P037,OUT,166,2025-11-24
M010920,P019,IN,167,2026-01-02
M010921,P051,IN,108,2026-01-31
M010922,P023,OUT,106,2025-09-20
M010923,P034,OUT,116,2025-09-23
M010924,P071,OUT,96,2026-02-22
M010925,P091,OUT,60,2025-11-12
M010926,P076,OUT,100,2025-12-28
M010927,P036,OUT,157,2025-03-26
M010928,P033,OUT,33,2025-11-05
M010929,P086,OUT,119,2025-06-07
M010930,P078,OUT,116,2025-12-01
M010931,P044,OUT,112,2025-08-04
M010932,P053,IN,80,2025-11-18
M010933,P049,OUT,44,2025-10-31
M010934,P014,IN,107,2025-08-01
M010935,P043,OUT,9,2025-10-19
M010936,P084,OUT,177,2026-01-25
M010937,P056,OUT,131,2026-02-17
M010938,P070,IN,12,2025-05-10
M010939,P084,IN,4,2025-05-17
M010940,P067,OUT,132,2025-12-07
M010941,P070,OUT,107,2025-11-11
M010942,P089,IN,56,2025-04-17
M010943,P036,IN,19,2025-10-07
M010944,P042,OUT,97,2025-12-08
M010945,P084,IN,180,2025-11-13
M010946,P002,OUT,195,2025-10-25
M010947,P069,IN,117,2025-04-13
M010948,P031,OUT,103,2026-02-14
M010949,P053,IN,38,2025-07-18
M010950,P009,IN,13,2026-02-23
M010951,P012,OUT,156,2025-12-11
M010952,P075,IN,118,2025-08-07
M010953,P099,OUT,40,2026-03-08
M010954,P050,OUT,162,2025-11-25
M010955,P064,IN,95,2025-12-14
M010956,P020,OUT,117,2025-03-26
M010957,P061,IN,199,2025-04-03
M010958,P023,OUT,149,2026-01-13
M010959,P006,IN,191,2025-06-24
M010960,P049,IN,98,2026-01-13
M010961,P005,IN,192,2026-01-09
M010962,P015,OUT,52,2025-06-08
M010963,P046,OUT,109,2025-04-14
M010964,P068,OUT,194,2025-07-15
M010965,P069,OUT,168,2025-04-20
M010966,P076,IN,8,2025-05-21
M010967,P054,OUT,6,2025-08-19
M010968,P070,OUT,78,2026-01-20
M010969,P024,OUT,174,2025-11-28
M010970,P098,OUT,3,2025-06-09
M010971,P028,IN,140,2025-04-24
M010972,P038,OUT,175,2025-07-11
M010973,P080,OUT,15,2026-02-14
M010974,P092,OUT,178,2025-08-16
M010975,P069,OUT,99,2025-04-06
M010976,P023,OUT,187,2025-06-25
M010977,P029,IN,124,2025-04-19
M010978,P062,OUT,50,2025-08-09
M010979,P035,OUT,133,2025-08-14
M010980,P032,OUT,94,2025-05-13
M010981,P090,OUT,28,2025-12-19
M010982,P010,OUT,138,2025-05-23
M010983,P018,OUT,82,2025-11-08
M010984,P060,OUT,152,2025-10-21
M010985,P080,OUT,172,2026-02-19
M010986,P009,IN,141,2025-08-07
M010987,P094,IN,44,2025-06-20
M010988,P024,OUT,119,2025-12-31
M010989,P075,OUT,103,2025-05-14
M010990,P051,OUT,91,2025-03-09
M010991,P098,OUT,49,2025-11-01
M010992,P004,IN,199,2025-03-11
M010993,P100,OUT,95,2025-08-20
M010994,P057,OUT,84,2025-04-04
M010995,P046,IN,162,2025-06-07
M010996,P051,OUT,44,2025-04-14
M010997,P004,IN,142,2025-09-02
M010998,P074,IN,3,2026-02-21
M010999,P081,IN,59,2026-03-03
M011000,P019,IN,124,2025-04-13
M011001,P026,OUT,173,2025-05-23
M011002,P038,IN,72,2026-01-01
M011003,P039,IN,114,2026-01-01
M011004,P083,IN,94,2026-02-12
M011005,P097,OUT,9,2026-02-11
M011006,P003,IN,61,2026-03-07
M011007,P026,IN,152,2025-04-04
M011008,P066,OUT,57,2025-10-06
M011009,P097,IN,11,2026-02-03
M011010,P051,OUT,170,2025-11-10
M011011,P029,IN,17,2025-06-01
M011012,P063,OUT,123,2025-07-29
M011013,P100,OUT,126,2026-02-01
M011014,P024,IN,99,2025-09-23
M011015,P058,OUT,193,2025-09-07
M011016,P006,OUT,81,2025-04-28
M011017,P062,OUT,176,2025-05-23
M011018,P062,OUT,1,2026-03-08
M011019,P087,IN,29,2025-07-27
M011020,P095,OUT,6,2025-12-08
M011021,P014,IN,128,2025-12-21
M011022,P074,OUT,96,2025-06-13
M011023,P083,OUT,2,2025-03-14
M011024,P036,IN,151,2025-06-14
M011025,P086,IN,189,2025-09-10
M011026,P036,OUT,86,2025-12-10
M011027,P037,IN,26,2025-05-19
M011028,P083,OUT,159,2025-04-21
M011029,P046,OUT,112,2025-05-23
M011030,P084,OUT,189,2025-07-20
M011031,P049,IN,179,2026-02-15
M011032,P054,IN,101,2025-12-14
M011033,P100,OUT,101,2025-11-18
M011034,P082,OUT,191,2025-07-09
M011035,P038,IN,100,2025-08-24
M011036,P089,OUT,193,2026-03-03
M011037,P093,OUT,7,2025-10-20
M011038,P003,OUT,96,2025-10-03
M011039,P096,OUT,34,2025-12-17
M011040,P041,IN,133,2025-04-01
M011041,P044,IN,78,2025-09-13
M011042,P063,IN,42,2025-06-28
M011043,P098,OUT,31,2025-04-07
M011044,P018,OUT,85,2025-05-22
M011045,P076,OUT,3,2025-11-16
M011046,P069,IN,154,2025-04-14
M011047,P068,IN,99,2025-08-14
M011048,P076,OUT,48,2025-12-05
M011049,P041,IN,195,2025-07-16
M011050,P072,OUT,174,2025-03-23
M011051,P093,OUT,192,2025-05-27
M011052,P030,OUT,151,2025-09-05
M011053,P029,OUT,58,2026-01-15
M011054,P035,IN,158,2025-12-04
M011055,P030,OUT,81,2025-06-11
M011056,P022,IN,137,2025-07-10
M011057,P037,OUT,150,2026-03-01
M011058,P055,IN,130,2025-11-30
M011059,P024,OUT,141,2025-11-07
M011060,P037,IN,132,2025-11-08
M011061,P034,OUT,128,2025-08-28
M011062,P061,OUT,149,2026-02-08
M011063,P053,OUT,161,2026-01-24
M011064,P048,IN,132,2025-05-18
M011065,P020,OUT,72,2025-11-21
M011066,P091,IN,97,2025-07-16
M011067,P096,IN,109,2025-08-04
M011068,P093,IN,175,2025-05-25
M011069,P026,IN,93,2025-07-21
M011070,P047,OUT,18,2025-07-23
M011071,P035,OUT,117,2025-10-15
M011072,P001,OUT,66,2025-10-01
M011073,P043,OUT,162,2025-07-15
M011074,P059,IN,199,2026-02-21
M011075,P008,IN,40,2025-09-06
M011076,P009,OUT,47,2025-11-30
M011077,P027,IN,88,2025-10-24
M011078,P051,IN,72,2025-07-23
M011079,P094,IN,46,2026-02-14
M011080,P056,IN,95,2025-10-04
M011081,P012,OUT,135,2025-09-04
M011082,P069,OUT,131,2025-05-17
M011083,P036,OUT,98,2025-10-24
M011084,P085,IN,22,2025-11-27
M011085,P100,OUT,155,2025-08-25
M011086,P022,OUT,122,2025-12-26
M011087,P059,IN,89,2025-08-22
M011088,P011,IN,173,2026-01-17
M011089,P092,IN,178,2026-01-03
M011090,P050,IN,8,2025-06-07
M011091,P085,IN,131,2025-11-01
M011092,P067,IN,64,2025-06-23
M011093,P073,OUT,200,2025-11-28
M011094,P090,OUT,164,2025-12-21
M011095,P061,IN,21,2026-03-09
M011096,P009,IN,41,2025-10-07
M011097,P008,OUT,178,2025-07-13
M011098,P046,IN,22,2025-12-05
M011099,P076,IN,31,2025-09-06
M011100,P070,OUT,47,2025-08-15
M011101,P062,IN,80,2025-08-22
M011102,P087,OUT,120,2025-08-31
M011103,P077,OUT,107,2025-10-28
M011104,P071,OUT,181,2025-07-21
M011105,P081,OUT,196,2026-02-04
M011106,P046,IN,115,2025-09-01
M011107,P065,IN,38,2025-11-08
M011108,P004,IN,153,2026-01-24
M011109,P027,OUT,187,2025-09-23
M011110,P026,IN,147,2025-03-26
M011111,P090,IN,12,2026-01-10
M011112,P044,OUT,156,2025-06-27
M011113,P010,IN,57,2025-07-20
M011114,P077,IN,128,2025-09-23
M011115,P021,IN,57,2025-10-15
M011116,P041,IN,183,2025-05-01
M011117,P064,IN,22,2025-05-17
M011118,P035,IN,7,2025-08-30
M011119,P055,OUT,124,2025-08-15
M011120,P031,OUT,77,2026-01-03
M011121,P050,IN,26,2025-05-02
M011122,P066,OUT,175,2025-09-13
M011123,P041,IN,188,2025-07-23
M011124,P089,OUT,60,2025-08-01
M011125,P010,OUT,110,2025-03-09
M011126,P038,OUT,42,2026-03-03
M011127,P039,OUT,53,2025-07-24
M011128,P043,OUT,91,2025-11-01
M011129,P069,OUT,39,2026-01-13
M011130,P039,OUT,34,2025-07-21
M011131,P029,IN,100,2025-04-29
M011132,P088,IN,52,2025-11-24
M011133,P046,OUT,79,2025-07-26
M011134,P046,IN,43,2026-01-15
M011135,P070,IN,105,2025-06-16
M011136,P005,OUT,121,2026-02-16
M011137,P038,OUT,109,2026-01-22
M011138,P069,OUT,66,2025-07-12
M011139,P002,OUT,133,2025-04-29
M011140,P011,OUT,44,2025-11-06
M011141,P048,IN,92,2025-12-19
M011142,P082,OUT,31,2025-10-02
M011143,P047,IN,10,2025-05-26
M011144,P019,IN,57,2025-04-24
M011145,P041,IN,44,2026-02-01
M011146,P067,OUT,184,2025-06-02
M011147,P005,IN,174,2025-05-29
M011148,P049,IN,138,2025-07-13
M011149,P100,OUT,55,2025-05-22
M011150,P059,OUT,92,2026-02-21
M011151,P041,OUT,105,2025-04-18
M011152,P049,IN,125,2026-01-03
M011153,P083,OUT,163,2025-11-22
M011154,P039,IN,68,2025-03-11
M011155,P076,IN,13,2026-02-26
M011156,P054,OUT,144,2026-03-06
M011157,P019,OUT,67,2025-10-20
M011158,P074,IN,9,2025-09-08
M011159,P047,OUT,11,2025-05-09
M011160,P050,OUT,111,2026-02-06
M011161,P064,IN,65,2025-12-27
M011162,P049,IN,56,2025-12-23
