order_id,customer_id,product_id,order_date,quantity
O05373,C0738,P095,2025-12-17,5
O05374,C0657,P011,2026-01-08,2
O05375,C0232,P070,2025-10-30,4
O05376,C0970,P017,2025-11-18,3
O05377,C1270,P100,2025-03-28,5
O05378,C0425,P083,2025-12-31,2
O05379,C0279,P054,2025-10-18,5
O05380,C1209,P027,2026-01-28,4
O05381,C1003,P037,2025-06-13,3
O05382,C1144,P094,2025-06-28,4
O05383,C0809,P019,2025-12-03,1
O05384,C0569,P042,2026-01-17,2
O05385,C0392,P011,2026-01-28,1
O05386,C1932,P097,2025-12-29,4
O05387,C0040,P052,2025-03-26,5
O05388,C0622,P061,2025-05-25,4
O05389,C0749,P054,2025-11-22,1
O05390,C0285,P037,2025-10-10,4
O05391,C1680,P028,2025-10-12,1
O05392,C1044,P017,2025-04-06,4
O05393,C1358,P065,2025-12-16,5
O05394,C0238,P090,2025-11-19,1
O05395,C1517,P096,2026-03-07,4
O05396,C1024,P054,2025-04-23,1
O05397,C0390,P016,2025-04-12,5
O05398,C0578,P057,2026-01-15,2
O05399,C1667,P025,2025-11-22,4
O05400,C1210,P067,2025-04-07,4
O05401,C0693,P018,2025-05-23,5
O05402,C1294,P010,2025-10-30,1
O05403,C0367,P087,2025-09-02,2
O05404,C0276,P099,2025-04-24,5
O05405,C1957,P009,2025-06-17,1
O05406,C1877,P004,2025-07-11,1
O05407,C1889,P016,2025-10-09,2
O05408,C0407,P100,2025-06-23,4
O05409,C1009,P072,2025-09-20,4
O05410,C0876,P041,2025-12-22,5
O05411,C1380,P020,2025-09-06,3
O05412,C0230,P017,2025-11-22,4
O05413,C0110,P007,2025-04-09,4
O05414,C0198,P062,2025-11-14,4
O05415,C0079,P032,2025-04-21,3
O05416,C1250,P058,2025-05-16,4
O05417,C1855,P037,2026-02-18,4
O05418,C0130,P030,2026-02-25,2
O05419,C1280,P080,2026-02-03,5
O05420,C0131,P079,2026-02-13,1
O05421,C1831,P021,2025-08-15,4
O05422,C0918,P054,2025-10-25,1
O05423,C0178,P053,2025-06-13,2
O05424,C0726,P045,2025-04-01,2
O05425,C0115,P019,2025-12-04,2
O05426,C1708,P011,2025-08-19,3
O05427,C0393,P017,2025-12-21,3
O05428,C0924,P061,2026-01-03,3
O05429,C1315,P077,2025-05-18,1
O05430,C0668,P075,2025-03-12,3
O05431,C0533,P039,2026-02-12,5
O05432,C1947,P012,2025-03-25,4
O05433,C0200,P041,2025-09-22,4
O05434,C0842,P027,2025-05-30,4
O05435,C0553,P071,2026-03-08,1
O05436,C0941,P086,2025-08-14,3
O05437,C1024,P020,2025-03-23,2
O05438,C0137,P062,2025-07-16,1
O05439,C1280,P004,2025-10-29,1
O05440,C1124,P069,2025-05-20,2
O05441,C0286,P042,2025-09-16,3
O05442,C0591,P034,2025-12-07,3
O05443,C0708,P039,2025-07-30,2
O05444,C0547,P036,2026-03-07,3
O05445,C1064,P063,2025-08-01,1
O05446,C0938,P002,2025-03-29,1
O05447,C0272,P032,2025-04-10,1
O05448,C1060,P046,2025-05-30,3
O05449,C0936,P024,2025-06-11,4
O05450,C1458,P009,2025-08-03,5
O05451,C0836,P001,2025-10-06,1
O05452,C1394,P007,2025-11-22,5
O05453,C0065,P067,2025-08-15,4
O05454,C1731,P027,2025-04-09,4
O05455,C0202,P011,2025-05-31,4
O05456,C1316,P030,2026-02-11,3
O05457,C0516,P039,2026-01-20,3
O05458,C0809,P022,2025-06-14,1
O05459,C0625,P019,2025-05-29,3
O05460,C1763,P018,2025-09-27,5
O05461,C1307,P024,2025-05-01,2
O05462,C1795,P061,2025-12-17,3
O05463,C1276,P045,2026-02-28,4
O05464,C1043,P066,2025-06-21,4
O05465,C0263,P001,2025-10-30,2
O05466,C0138,P071,2025-07-12,5
O05467,C0933,P075,2025-12-25,1
O05468,C1316,P008,2025-04-11,2
O05469,C1789,P029,2026-02-15,4
O05470,C1627,P033,2025-07-12,2
O05471,C0892,P051,2025-11-14,1
O05472,C0855,P091,2025-11-11,2
O05473,C0188,P013,2025-05-12,2
O05474,C1158,P074,2025-12-25,3
O05475,C1734,P080,2025-08-24,5
O05476,C1440,P065,2025-06-21,3
O05477,C0947,P077,2025-10-24,5
O05478,C1534,P070,2025-09-14,2
O05479,C0568,P017,2025-10-03,4
O05480,C0219,P009,2025-09-09,5
O05481,C0061,P019,2026-02-27,3
O05482,C1450,P052,2025-07-31,3
O05483,C0208,P085,2025-11-29,3
O05484,C1551,P052,2025-09-13,4
O05485,C1450,P026,2025-08-07,2
O05486,C1332,P088,2025-08-23,5
O05487,C1449,P085,2025-10-29,1
O05488,C0876,P085,2025-09-09,2
O05489,C0898,P034,2026-02-09,1
O05490,C0543,P087,2025-09-13,5
O05491,C1518,P093,2025-08-15,3
O05492,C0233,P031,2025-05-30,2
O05493,C0855,P099,2025-04-17,2
O05494,C0666,P009,2025-07-19,2
O05495,C1614,P064,2025-09-21,5
O05496,C1500,P070,2025-04-03,1
O05497,C0581,P075,2025-05-17,2
O05498,C0406,P039,2026-02-18,1
O05499,C1903,P001,2025-04-27,4
O05500,C1050,P049,2025-03-10,1
O05501,C0242,P014,2025-12-19,2
O05502,C0297,P011,2025-12-19,1
O05503,C0384,P008,2025-06-25,1
O05504,C0134,P086,2025-05-17,5
O05505,C1994,P057,2025-08-02,3
O05506,C1441,P053,2026-02-08,2
O05507,C0767,P097,2025-08-29,1
O05508,C1745,P055,2025-07-26,4
O05509,C0672,P056,2025-06-22,5
O05510,C0624,P057,2025-12-09,4
O05511,C1557,P042,2026-02-20,4
O05512,C1960,P023,2025-10-10,4
O05513,C0406,P082,2025-10-12,2
O05514,C1073,P050,2026-02-09,4
O05515,C1978,P067,2025-09-09,1
O05516,C0343,P001,2025-08-17,5
O05517,C1044,P087,2025-08-01,4
O05518,C0971,P020,2025-04-08,3
O05519,C1008,P052,2025-03-29,2
O05520,C1369,P004,2025-06-16,2
O05521,C1741,P035,2025-10-05,1
O05522,C1062,P041,2025-05-14,4
O05523,C1432,P083,2025-07-25,2
O05524,C1587,P001,2025-09-05,4
O05525,C1725,P059,2025-11-08,3
O05526,C0140,P007,2026-02-08,1
O05527,C0595,P076,2025-04-19,5
O05528,C0211,P003,2025-10-31,1
O05529,C1146,P047,2025-03-27,1
O05530,C0855,P075,2025-10-01,3
O05531,C1035,P020,2025-05-18,3
O05532,C1964,P080,2025-05-24,4
O05533,C1326,P036,2025-12-22,1
O05534,C1261,P021,2025-06-09,5
O05535,C0734,P020,2025-06-25,2
O05536,C1844,P014,2025-05-25,4
O05537,C0692,P096,2025-11-15,5
O05538,C1674,P004,2025-05-02,3
O05539,C0652,P054,2025-08-24,5
O05540,C1138,P059,2025-05-07,5
O05541,C0721,P044,2025-06-18,4
O05542,C1817,P044,2025-05-10,5
O05543,C1471,P015,2026-01-11,4
O05544,C1801,P007,2025-05-22,4
O05545,C1157,P092,2026-02-17,4
O05546,C0988,P083,2025-11-23,4
O05547,C1436,P067,2025-11-15,3
O05548,C1923,P044,2025-03-25,4
O05549,C0637,P009,2026-03-05,1
O05550,C0911,P028,2026-01-14,1
O05551,C0941,P051,2025-07-31,1
O05552,C0709,P009,2026-03-06,3
O05553,C0438,P086,2026-03-01,1
O05554,C1990,P091,2025-05-28,1
O05555,C1902,P024,2025-10-16,4
O05556,C0271,P091,2026-02-15,4
O05557,C1269,P100,2025-05-01,5
O05558,C0831,P077,2025-07-25,1
O05559,C0116,P002,2025-12-22,2
O05560,C0029,P017,2025-10-30,1
O05561,C1780,P033,2025-04-14,5
O05562,C0117,P011,2026-02-17,1
O05563,C0342,P060,2025-05-09,2
O05564,C1682,P009,2025-09-30,1
O05565,C0237,P073,2025-08-15,2
O05566,C0902,P037,2025-10-19,5
O05567,C1805,P039,2025-12-12,4
O05568,C0690,P016,2026-01-04,4
O05569,C0388,P014,2025-12-30,1
O05570,C1429,P023,2025-09-17,2
O05571,C0992,P033,2025-07-07,1
O05572,C1693,P052,2025-09-26,5
O05573,C1948,P006,2025-05-21,3
O05574,C0700,P090,2025-12-09,1
O05575,C0363,P096,2025-09-10,1
O05576,C0382,P083,2025-05-25,3
O05577,C0051,P051,2025-11-11,1
O05578,C1201,P024,2025-06-28,3
O05579,C1419,P030,2025-07-13,1
O05580,C0231,P073,2026-03-05,1
O05581,C1174,P095,2025-09-18,4
O05582,C0813,P091,2025-08-15,5
O05583,C0232,P038,2026-02-18,1
O05584,C1731,P089,2025-08-18,4
O05585,C0984,P040,2025-04-29,5
O05586,C0871,P047,2025-08-26,3
O05587,C1004,P056,2026-02-14,3
O05588,C0038,P092,2025-08-11,5
O05589,C1986,P081,2025-03-25,4
O05590,C1758,P043,2025-07-11,1
O05591,C0849,P025,2025-09-07,3
O05592,C1528,P051,2025-08-02,4
O05593,C0249,P082,2025-03-29,5
O05594,C0166,P037,2025-05-24,2
O05595,C1362,P079,2026-03-06,5
O05596,C0917,P037,2025-12-17,3
O05597,C0993,P091,2026-02-21,2
O05598,C1869,P011,2025-06-13,1
O05599,C0594,P076,2025-09-02,4
O05600,C0195,P070,2025-05-13,4
O05601,C1506,P077,2025-10-12,1
O05602,C1675,P065,2026-02-21,1
O05603,C0912,P096,2025-06-10,3
O05604,C0586,P095,2025-11-15,2
O05605,C0964,P097,2025-04-22,4
O05606,C0180,P071,2025-09-08,2
O05607,C0319,P073,2025-09-24,5
O05608,C0868,P049,2025-10-19,4
O05609,C0316,P002,2026-03-01,5
O05610,C1096,P069,2026-02-05,1
O05611,C1432,P038,2025-07-19,1
O05612,C0130,P065,2026-02-10,5
O05613,C1957,P072,2025-10-26,4
O05614,C1163,P076,2025-11-04,4
O05615,C0175,P070,2025-08-17,5
O05616,C1282,P006,2025-06-16,5
O05617,C0799,P034,2025-04-15,1
O05618,C1315,P084,2026-01-11,4
O05619,C1479,P089,2025-12-26,2
O05620,C1086,P009,2025-11-18,1
O05621,C1117,P064,2026-03-02,5
O05622,C0170,P061,2025-04-24,1
O05623,C0928,P038,2025-04-02,3
O05624,C1214,P009,2025-09-25,1
O05625,C0940,P089,2025-08-14,4
O05626,C0331,P005,2025-11-08,5
O05627,C0858,P062,2025-07-12,4
O05628,C1297,P011,2026-03-01,4
O05629,C1168,P057,2025-12-07,1
O05630,C0480,P046,2025-06-16,5
O05631,C0287,P057,2026-01-25,1
O05632,C0071,P026,2025-10-28,3
O05633,C1379,P019,2025-04-17,4
O05634,C1910,P035,2025-12-05,5
O05635,C1897,P048,2026-02-01,2
O05636,C1555,P016,2025-05-30,4
O05637,C0170,P035,2025-08-23,1
O05638,C1862,P083,2025-12-26,5
O05639,C0538,P087,2026-01-29,4
O05640,C1068,P064,2025-03-15,1
O05641,C1401,P053,2026-03-01,4
O05642,C1496,P029,2026-02-23,3
O05643,C0671,P025,2025-11-06,1
O05644,C0204,P070,2025-12-09,3
O05645,C1414,P016,2026-02-02,4
O05646,C0793,P023,2025-12-15,5
O05647,C1070,P030,2026-02-06,4
O05648,C0436,P073,2025-04-02,2
O05649,C1996,P032,2025-08-10,4
O05650,C1097,P083,2025-05-21,4
O05651,C0922,P059,2025-09-12,5
O05652,C0846,P010,2026-02-13,3
O05653,C0124,P058,2025-04-08,4
O05654,C0490,P035,2025-09-24,3
O05655,C1252,P039,2026-01-11,2
O05656,C0688,P085,2025-11-22,3
O05657,C0217,P044,2026-02-11,4
O05658,C1203,P053,2025-12-10,3
O05659,C0070,P077,2026-01-28,4
O05660,C1443,P009,2025-07-02,2
O05661,C1618,P032,2025-10-23,5
O05662,C1017,P029,2025-09-06,5
O05663,C0421,P008,2025-07-06,3
O05664,C0732,P042,2025-12-29,1
O05665,C0992,P093,2026-02-26,4
O05666,C0361,P020,2026-02-11,5
O05667,C1825,P062,2025-05-21,3
O05668,C0202,P099,2025-06-22,5
O05669,C1954,P060,2025-11-10,5
O05670,C0525,P059,2026-01-14,5
O05671,C0116,P047,2025-05-19,2
O05672,C1634,P091,2025-11-25,2
O05673,C1831,P082,2025-11-06,2
O05674,C1036,P049,2026-03-09,1
O05675,C1456,P089,2025-06-04,4
O05676,C0218,P038,2025-12-10,5
O05677,C1623,P094,2025-05-16,2
O05678,C1175,P051,2025-04-25,1
O05679,C1858,P064,2025-08-13,1
O05680,C0867,P085,2026-01-01,3
O05681,C1143,P073,2025-04-17,4
O05682,C0488,P012,2025-05-07,3
O05683,C1132,P026,2025-11-23,1
O05684,C1423,P100,2025-07-14,3
O05685,C0230,P082,2025-03-18,4
O05686,C0940,P050,2025-04-23,4
O05687,C1520,P093,2025-04-16,2
O05688,C1142,P058,2025-12-20,3
O05689,C0052,P059,2025-12-03,2
O05690,C1385,P010,2025-12-06,1
O05691,C0936,P001,2025-11-12,5
O05692,C0504,P027,2025-05-16,5
O05693,C0177,P023,2025-09-18,5
O05694,C0071,P062,2025-11-28,2
O05695,C0093,P070,2025-07-12,4
O05696,C1500,P052,2026-02-06,5
O05697,C0814,P055,2025-08-22,1
O05698,C0632,P089,2026-01-27,2
O05699,C0995,P044,2025-05-04,3
O05700,C0256,P014,2025-09-09,4
O05701,C0626,P026,2026-02-02,1
O05702,C0746,P073,2025-04-06,3
O05703,C1476,P035,2025-08-15,2
O05704,C0581,P038,2025-12-23,2
O05705,C0400,P061,2025-05-29,3
O05706,C1749,P062,2025-05-03,2
O05707,C0411,P037,2025-04-02,4
O05708,C1771,P061,2026-01-22,1
O05709,C0962,P065,2025-04-07,2
O05710,C0868,P058,2026-02-18,2
O05711,C0847,P092,2025-08-08,4
O05712,C0329,P092,2025-12-20,5
O05713,C0447,P057,2026-01-31,2
O05714,C1254,P003,2025-07-21,2
O05715,C0072,P022,2025-06-16,5
O05716,C1647,P039,2025-11-08,3
O05717,C1468,P084,2025-11-07,3
O05718,C0538,P036,2025-06-03,4
O05719,C1845,P034,2025-07-30,3
O05720,C1689,P085,2025-09-17,1
O05721,C1304,P071,2026-01-19,4
O05722,C1029,P089,2026-01-24,4
O05723,C1631,P037,2025-05-10,5
O05724,C1606,P030,2026-01-01,1
O05725,C1398,P058,2025-10-09,4
O05726,C0075,P042,2025-12-16,1
O05727,C1602,P078,2025-06-16,1
O05728,C0758,P027,2025-11-13,1
O05729,C1215,P020,2025-12-19,1
O05730,C1127,P067,2026-01-27,5
O05731,C0525,P057,2025-07-28,3
O05732,C1232,P050,2025-03-28,3
O05733,C0014,P038,2026-03-01,1
O05734,C0619,P068,2026-01-11,3
O05735,C1980,P085,2025-07-30,2
O05736,C1417,P048,2025-12-06,1
O05737,C0950,P014,2026-02-07,5
O05738,C1814,P053,2025-03-24,3
O05739,C0656,P081,2025-08-17,4
O05740,C1985,P065,2025-04-06,2
O05741,C0341,P033,2025-07-07,3
O05742,C1088,P090,2025-12-04,1
O05743,C1690,P085,2025-08-31,5
O05744,C0020,P076,2026-01-09,5
O05745,C0174,P017,2025-04-04,2
O05746,C0709,P021,2025-07-01,2
O05747,C0830,P070,2025-09-10,1
O05748,C1393,P034,2026-01-10,1
O05749,C1768,P022,2025-07-03,5
O05750,C0149,P046,2025-08-18,2
O05751,C1622,P051,2025-11-22,3
O05752,C1860,P054,2026-02-16,5
O05753,C0449,P017,2026-02-15,1
O05754,C0892,P078,2025-05-24,4
O05755,C0218,P098,2026-03-09,4
O05756,C0625,P098,2025-03-31,4
O05757,C1375,P029,2025-10-30,4
O05758,C1144,P048,2025-10-30,3
O05759,C1444,P077,2025-09-12,5
O05760,C1654,P069,2025-10-22,3
O05761,C0500,P002,2025-10-23,2
O05762,C1319,P098,2025-09-04,2
O05763,C1739,P025,2026-01-16,5
O05764,C1851,P043,2025-12-25,1
O05765,C0577,P038,2026-02-28,4
O05766,C0322,P048,2025-08-13,5
O05767,C0468,P069,2025-09-20,3
O05768,C0560,P059,2026-02-09,3
O05769,C0948,P048,2026-02-20,5
O05770,C0191,P062,2026-01-11,2
O05771,C1564,P015,2025-04-28,4
O05772,C1695,P082,2026-02-08,1
O05773,C0125,P024,2026-01-30,2
O05774,C1368,P093,2025-09-03,4
O05775,C1306,P091,2026-02-04,5
O05776,C0788,P073,2025-07-23,1
O05777,C1525,P071,2025-11-19,4
O05778,C1054,P051,2025-10-18,5
O05779,C0881,P043,2025-11-29,1
O05780,C1413,P040,2025-05-15,4
O05781,C1736,P026,2025-11-14,1
O05782,C0051,P059,2026-02-03,5
O05783,C0292,P068,2025-11-02,4
O05784,C1984,P091,2025-08-12,3
O05785,C1885,P003,2025-08-19,2
O05786,C1269,P080,2025-08-15,4
O05787,C0279,P017,2025-05-18,3
O05788,C0715,P095,2025-05-25,5
O05789,C0146,P098,2025-08-05,1
O05790,C0062,P019,2025-07-16,5
O05791,C1186,P076,2026-02-14,3
O05792,C0532,P028,2025-12-13,3
O05793,C0440,P087,2025-06-30,2
O05794,C1259,P088,2025-06-25,1
O05795,C0820,P026,2026-01-16,3
O05796,C0450,P017,2025-10-12,5
O05797,C0885,P076,2025-07-02,1
O05798,C0636,P023,2025-05-12,3
O05799,C1332,P078,2025-11-16,1
O05800,C0097,P085,2026-03-02,3
O05801,C0243,P086,2025-10-26,2
O05802,C0933,P078,2025-05-03,5
O05803,C0304,P019,2026-02-01,4
O05804,C1389,P026,2025-04-22,2
O05805,C1380,P066,2025-09-08,2
O05806,C0620,P067,2026-01-04,1
O05807,C0465,P032,2025-09-28,2
O05808,C1336,P099,2025-09-01,4
O05809,C1280,P044,2025-07-02,2
O05810,C0005,P079,2025-04-16,3
O05811,C1256,P007,2025-10-03,2
O05812,C0917,P083,2025-05-22,3
O05813,C1303,P058,2025-09-10,1
O05814,C1452,P019,2025-06-25,3
O05815,C0925,P096,2025-10-14,3
O05816,C1925,P003,2025-08-15,4
O05817,C0694,P076,2025-05-26,4
O05818,C0008,P085,2026-01-25,2
O05819,C0266,P029,2025-04-09,4
O05820,C1648,P043,2025-07-01,4
O05821,C1981,P010,2025-12-25,3
O05822,C1120,P045,2026-02-18,2
O05823,C0866,P065,2025-11-24,1
O05824,C1715,P083,2025-12-21,2
O05825,C1924,P084,2025-12-04,3
O05826,C0745,P004,2026-03-02,2
O05827,C0177,P087,2025-11-08,3
O05828,C0663,P090,2025-04-08,1
O05829,C1907,P075,2025-03-26,3
O05830,C0189,P017,2025-09-19,5
O05831,C1156,P089,2026-02-16,1
O05832,C0911,P055,2025-10-09,5
O05833,C1724,P053,2025-11-03,1
O05834,C1608,P012,2025-10-05,1
O05835,C0716,P013,2025-09-07,2
O05836,C1290,P007,2025-07-02,2
O05837,C1041,P097,2025-11-28,5
O05838,C0514,P067,2025-12-08,1
O05839,C0126,P003,2025-08-05,5
O05840,C1921,P098,2025-08-16,3
O05841,C1329,P071,2025-04-29,3
O05842,C0098,P029,2025-12-29,5
O05843,C0592,P099,2025-05-12,1
O05844,C1715,P068,2025-03-18,2
O05845,C1774,P027,2026-01-15,1
O05846,C0059,P040,2026-01-05,2
O05847,C0314,P050,2025-07-08,1
O05848,C0527,P047,2025-09-18,2
O05849,C0427,P040,2025-05-24,1
O05850,C1528,P091,2025-06-26,1
O05851,C0784,P090,2025-06-13,3
O05852,C1565,P063,2025-10-08,1
O05853,C1193,P088,2025-09-20,5
O05854,C1327,P034,2025-05-23,2
O05855,C1105,P094,2026-02-13,1
O05856,C0167,P074,2025-06-24,5
O05857,C0442,P060,2025-05-13,2
O05858,C0673,P043,2025-06-12,3
O05859,C0504,P083,2026-01-10,5
O05860,C1939,P019,2025-10-10,2
O05861,C1354,P044,2025-04-11,4
O05862,C0954,P088,2025-06-13,5
O05863,C1171,P053,2025-11-17,4
O05864,C1682,P049,2025-10-24,5
O05865,C0885,P011,2025-11-10,5
O05866,C0323,P078,2025-12-22,3
O05867,C0451,P065,2025-06-02,2
O05868,C0019,P055,2025-04-28,2
O05869,C0569,P090,2025-07-05,2
O05870,C0092,P090,2025-06-10,3
O05871,C1267,P079,2025-03-27,4
O05872,C0588,P051,2025-06-07,3
O05873,C1296,P052,2026-01-19,1
O05874,C1360,P028,2025-05-12,2
O05875,C0077,P034,2025-05-12,5
O05876,C1698,P049,2025-06-23,4
O05877,C0858,P068,2025-09-25,1
O05878,C0375,P093,2025-03-12,3
O05879,C1761,P004,2025-05-10,2
O05880,C0556,P083,2025-08-08,3
O05881,C1754,P079,2025-05-17,4
O05882,C0301,P020,2025-08-19,3
O05883,C1831,P096,2026-02-02,2
O05884,C1360,P032,2025-05-18,1
O05885,C1266,P003,2025-09-17,1
O05886,C0422,P043,2025-12-13,4
O05887,C1682,P069,2026-01-01,2
O05888,C0370,P097,2026-01-21,5
O05889,C1387,P041,2025-09-18,2
O05890,C0646,P099,2026-01-30,2
O05891,C0825,P070,2025-10-26,3
O05892,C1913,P057,2025-04-06,1
O05893,C1716,P026,2025-09-14,2
O05894,C0229,P017,2025-11-23,2
O05895,C0435,P051,2025-12-09,5
O05896,C0881,P046,2025-05-30,2
O05897,C0189,P039,2025-05-02,2
O05898,C0662,P065,2025-06-19,2
O05899,C0616,P021,2025-09-26,5
O05900,C1752,P080,2025-06-12,3
O05901,C1831,P076,2025-08-12,2
O05902,C0435,P046,2025-03-10,1
O05903,C1272,P091,2025-05-08,1
O05904,C0427,P056,2025-10-18,5
O05905,C1629,P057,2025-05-14,4
O05906,C0883,P049,2025-12-13,1
O05907,C0688,P062,2025-05-16,1
O05908,C1229,P051,2025-05-04,3
O05909,C0520,P085,2025-11-29,3
O05910,C0684,P003,2025-08-15,5
O05911,C1492,P013,2026-01-01,3
O05912,C0851,P039,2025-12-14,5
O05913,C0805,P083,2025-05-06,4
O05914,C1296,P065,2025-05-21,1
O05915,C0515,P097,2025-03-19,2
O05916,C1132,P034,2025-05-12,1
O05917,C0061,P065,2025-12-05,1
O05918,C0735,P084,2026-03-02,2
O05919,C1755,P080,2025-10-23,5
O05920,C1617,P094,2025-11-21,2
O05921,C0009,P089,2025-12-14,5
O05922,C1488,P083,2025-08-01,1
O05923,C1582,P075,2026-02-26,3
O05924,C0262,P003,2025-12-13,2
O05925,C0748,P076,2025-04-14,3
O05926,C1091,P050,2025-10-08,1
O05927,C1993,P037,2025-08-19,1
O05928,C0759,P018,2025-07-25,5
O05929,C0479,P095,2025-08-15,3
O05930,C0765,P064,2025-05-17,1
O05931,C1159,P027,2025-04-14,3
O05932,C0215,P075,2026-01-28,4
O05933,C0646,P093,2026-01-09,4
O05934,C0574,P036,2025-09-29,1
O05935,C1519,P069,2025-07-10,4
O05936,C0322,P038,2025-04-21,3
O05937,C1290,P051,2025-07-03,5
O05938,C0223,P057,2025-05-25,4
O05939,C1821,P083,2025-03-24,1
O05940,C1307,P044,2025-08-09,1
O05941,C1113,P092,2025-07-14,5
O05942,C1335,P097,2025-06-09,2
O05943,C1000,P052,2025-06-24,3
O05944,C1032,P095,2025-08-17,5
O05945,C1463,P016,2026-02-13,1
O05946,C0665,P004,2025-09-15,5
O05947,C1049,P059,2026-02-06,4
O05948,C0722,P039,2025-07-23,1
O05949,C1316,P085,2025-06-28,4
O05950,C1937,P090,2025-12-11,3
O05951,C1701,P057,2025-12-13,4
O05952,C0742,P075,2025-05-20,5
O05953,C1225,P081,2026-01-10,1
O05954,C0031,P097,2026-01-22,1
O05955,C1839,P034,2025-04-02,3
O05956,C0136,P040,2025-06-16,4
O05957,C1292,P046,2025-08-07,5
O05958,C0857,P075,2025-06-28,4
O05959,C1679,P036,2025-05-22,2
O05960,C1991,P063,2025-03-24,3
O05961,C0228,P097,2025-05-05,4
O05962,C0794,P054,2025-06-17,2
O05963,C0363,P023,2025-03-12,4
O05964,C1505,P077,2025-10-14,1
O05965,C1008,P051,2026-02-14,2
O05966,C1904,P034,2025-04-14,4
O05967,C0986,P055,2026-03-04,1
O05968,C0482,P073,2025-08-14,5
O05969,C0161,P071,2025-05-15,4
O05970,C0809,P007,2025-06-19,1
O05971,C1305,P089,2025-06-11,5
O05972,C1587,P034,2025-05-30,3
O05973,C1967,P028,2025-10-27,1
O05974,C0398,P031,2026-01-10,4
O05975,C1169,P060,2025-05-15,1
O05976,C0982,P017,2025-05-10,3
O05977,C0449,P048,2025-11-25,4
O05978,C1472,P092,2025-09-25,5
O05979,C1788,P026,2025-10-30,4
O05980,C1744,P066,2025-05-08,5
O05981,C1439,P024,2025-06-16,3
O05982,C1319,P053,2026-01-03,1
O05983,C0839,P060,2025-11-15,4
O05984,C0613,P062,2025-12-23,1
O05985,C1524,P084,2025-12-28,3
O05986,C1949,P031,2026-01-21,2
O05987,C1173,P002,2026-01-13,3
O05988,C0773,P048,2026-02-05,4
O05989,C1447,P021,2026-01-25,5
O05990,C0489,P047,2025-03-31,2
O05991,C1411,P095,2025-08-01,4
O05992,C1026,P084,2025-04-17,2
O05993,C1744,P008,2026-02-09,2
O05994,C1867,P025,2026-01-28,2
O05995,C1268,P012,2025-07-16,1
O05996,C1107,P064,2026-01-18,4
O05997,C0383,P021,2026-02-05,4
O05998,C1327,P079,2025-05-29,2
O05999,C1739,P075,2025-09-28,3
O06000,C0266,P025,2025-08-06,4
O06001,C1183,P033,2026-02-04,4
O06002,C1067,P098,2026-01-08,4
O06003,C0457,P030,2025-04-01,5
O06004,C0518,P015,2026-01-21,1
O06005,C1684,P053,2026-02-19,5
O06006,C0624,P080,2025-08-01,3
O06007,C0133,P014,2025-05-16,5
O06008,C1077,P084,2025-07-14,3
O06009,C0978,P010,2026-01-01,5
O06010,C0891,P010,2025-04-01,1
O06011,C1715,P022,2025-07-30,1
O06012,C1215,P016,2025-11-14,5
O06013,C0331,P059,2026-01-14,1
O06014,C1452,P044,2025-08-18,4
O06015,C0062,P018,2025-08-02,3
O06016,C0180,P086,2025-09-23,2
O06017,C1350,P032,2025-03-14,3
O06018,C0335,P005,2025-12-25,3
O06019,C1574,P034,2025-06-08,4
O06020,C0782,P065,2025-11-03,4
O06021,C0320,P085,2025-07-23,4
O06022,C1719,P100,2025-04-05,5
O06023,C0752,P022,2026-02-12,1
O06024,C0239,P072,2026-02-22,3
O06025,C0132,P006,2025-10-15,5
O06026,C0669,P061,2025-11-19,3
O06027,C1620,P047,2025-07-19,3
O06028,C0312,P036,2025-08-26,5
O06029,C0628,P075,2026-03-09,4
O06030,C0589,P058,2025-09-28,2
O06031,C0388,P066,2026-02-06,1
O06032,C0275,P076,2026-02-18,5
O06033,C1025,P090,2026-02-19,1
O06034,C1768,P094,2025-04-07,1
O06035,C0991,P030,2025-07-23,3
O06036,C0648,P036,2025-05-22,2
O06037,C1997,P071,2025-07-02,1
O06038,C0838,P095,2025-09-04,2
O06039,C1604,P093,2025-10-29,1
O06040,C1410,P052,2025-03-20,1
O06041,C1484,P083,2025-03-31,2
O06042,C1271,P082,2025-10-04,5
O06043,C0675,P044,2025-12-23,5
O06044,C0500,P026,2025-05-10,2
O06045,C1925,P097,2026-02-12,5
O06046,C0243,P089,2026-02-10,4
O06047,C1533,P062,2025-05-22,4
O06048,C0361,P007,2025-06-21,3
O06049,C1693,P071,2026-01-05,2
O06050,C1770,P062,2025-12-03,1
O06051,C1169,P004,2025-06-16,2
O06052,C1540,P049,2025-07-11,5
O06053,C1250,P069,2025-04-04,5
O06054,C1038,P090,2025-03-26,1
O06055,C0485,P048,2025-04-28,4
O06056,C1892,P011,2026-03-04,1
O06057,C0387,P035,2025-12-27,4
O06058,C0965,P031,2025-12-30,5
O06059,C0615,P073,2025-12-15,3
O06060,C1046,P004,2025-05-24,5
O06061,C1239,P018,2025-07-22,1
O06062,C0999,P003,2025-06-03,2
O06063,C1685,P063,2025-04-06,4
O06064,C1680,P072,2026-02-09,2
O06065,C1080,P059,2025-04-01,1
O06066,C0416,P065,2025-03-15,2
O06067,C0658,P083,2025-03-25,3
O06068,C0946,P074,2025-09-07,2
O06069,C0176,P010,2025-11-08,1
O06070,C0013,P064,2026-01-08,1
